#  JIO#
#  Name of dataset:	
#  Generating program:	Fresn-Main-AD2-v1.vi
#  Saved on file:	17-6-2025	14:03
#  Total number of sections:	1
#  ***SECTION	Dataset
#  *FREE
#  Model: CCD-S3600-D(-UV)
#  Hardware Revision: A1.00
#  Firmware Revision: A1.10
#  Serial Number:   015035288C33EBB5
#  type apertuur:
#  *PARA
#  n			aantal spleten 
#  a		mm	afstand tussen spleten 
#  b		mm	breedte spleten
#  l		m	Golflengte 
#  d	0	m	afstand puntbron tot apertuur
#  lB		m	afstand bronlens tot apertuur
#  fB		m	brandpuntsafstand bronlens
#  s	0	m	afstand apertuur tot scherm 
#  lS	 	m	afstand  apertuur tot schermlens 
#  fS		m	brandpuntsafstand schermlens 
#  p	8	um	Sensor Pixel Pitch
#  U	2.30	V	Voltage_Laserdiode
#  T	20	us	Integration Time
#  n	32		Scans per Acquisition
#  HwC	Off		Hardware Dark Correction
#  *DATA	3648	rows	2	columns
#  Index   	Averages
     981	860.562  
     982	852.406  
     983	843.250  
     984	843.687  
     985	843.750  
     986	847.594  
     987	849.000  
     988	846.031  
     989	839.812  
     990	833.000  
     991	825.969  
     992	820.719  
     993	816.094  
     994	813.969  
     995	810.406  
     996	805.531  
     997	801.375  
     998	805.937  
     999	800.187  
    1000	816.062  
    1001	807.750  
    1002	798.781  
    1003	790.844  
    1004	791.125  
    1005	790.781  
    1006	795.062  
    1007	796.000  
    1008	793.344  
    1009	787.062  
    1010	780.062  
    1011	775.000  
    1012	769.844  
    1013	767.219  
    1014	765.812  
    1015	764.000  
    1016	761.656  
    1017	759.250  
    1018	765.500  
    1019	760.812  
    1020	775.656  
    1021	771.062  
    1022	766.156  
    1023	760.844  
    1024	764.375  
    1025	767.594  
    1026	775.219  
    1027	779.625  
    1028	781.000  
    1029	780.094  
    1030	777.750  
    1031	774.750  
    1032	772.875  
    1033	772.781  
    1034	774.906  
    1035	777.562  
    1036	779.687  
    1037	780.406  
    1038	790.281  
    1039	789.937  
    1040	811.281  
    1041	808.094  
    1042	805.187  
    1043	802.531  
    1044	809.594  
    1045	814.406  
    1046	824.937  
    1047	833.469  
    1048	837.406  
    1049	839.312  
    1050	837.000  
    1051	836.969  
    1052	838.781  
    1053	842.656  
    1054	847.344  
    1055	851.875  
    1056	855.750  
    1057	860.281  
    1058	872.937  
    1059	874.156  
    1060	903.250  
    1061	900.312  
    1062	896.156  
    1063	894.562  
    1064	900.500  
    1065	907.750  
    1066	918.687  
    1067	927.000  
    1068	928.094  
    1069	925.719  
    1070	922.125  
    1071	919.656  
    1072	916.562  
    1073	916.719  
    1074	918.500  
    1075	918.656  
    1076	918.312  
    1077	916.750  
    1078	921.500  
    1079	920.094  
    1080	947.906  
    1081	938.219  
    1082	927.625  
    1083	922.656  
    1084	925.031  
    1085	924.781  
    1086	930.031  
    1087	934.281  
    1088	932.812  
    1089	924.719  
    1090	912.969  
    1091	903.250  
    1092	897.187  
    1093	893.156  
    1094	889.312  
    1095	885.156  
    1096	880.469  
    1097	878.094  
    1098	880.375  
    1099	872.719  
    1100	891.312  
    1101	878.125  
    1102	866.031  
    1103	855.750  
    1104	855.750  
    1105	854.531  
    1106	856.875  
    1107	858.469  
    1108	854.094  
    1109	842.531  
    1110	831.562  
    1111	822.969  
    1112	816.562  
    1113	810.875  
    1114	806.281  
    1115	803.687  
    1116	800.312  
    1117	796.969  
    1118	799.406  
    1119	792.781  
    1120	808.469  
    1121	800.344  
    1122	791.656  
    1123	785.344  
    1124	787.219  
    1125	789.531  
    1126	793.469  
    1127	794.812  
    1128	794.156  
    1129	790.594  
    1130	785.344  
    1131	780.125  
    1132	777.437  
    1133	775.906  
    1134	777.156  
    1135	778.437  
    1136	780.812  
    1137	781.500  
    1138	788.844  
    1139	788.125  
    1140	808.281  
    1141	805.562  
    1142	803.375  
    1143	801.937  
    1144	808.687  
    1145	814.937  
    1146	826.312  
    1147	836.469  
    1148	842.594  
    1149	844.906  
    1150	844.500  
    1151	844.875  
    1152	850.219  
    1153	853.500  
    1154	859.125  
    1155	866.625  
    1156	871.969  
    1157	876.625  
    1158	891.562  
    1159	897.219  
    1160	929.687  
    1161	927.156  
    1162	922.500  
    1163	924.906  
    1164	935.844  
    1165	947.406  
    1166	965.094  
    1167	978.406  
    1168	984.281  
    1169	984.812  
    1170	981.062  
    1171	975.469  
    1172	976.312  
    1173	977.719  
    1174	982.562  
    1175	987.656  
    1176	992.844  
    1177	997.375  
    1178	1005.625 
    1179	1008.250 
    1180	1043.344 
    1181	1038.969 
    1182	1029.000 
    1183	1023.062 
    1184	1026.906 
    1185	1028.781 
    1186	1038.156 
    1187	1045.906 
    1188	1049.156 
    1189	1042.312 
    1190	1028.719 
    1191	1014.562 
    1192	1007.562 
    1193	1000.625 
    1194	996.469  
    1195	992.719  
    1196	989.094  
    1197	982.094  
    1198	986.062  
    1199	981.312  
    1200	1007.875 
    1201	989.937  
    1202	973.000  
    1203	963.625  
    1204	959.000  
    1205	958.531  
    1206	960.312  
    1207	961.344  
    1208	953.437  
    1209	942.625  
    1210	927.156  
    1211	912.500  
    1212	902.781  
    1213	895.062  
    1214	887.531  
    1215	881.687  
    1216	875.719  
    1217	869.844  
    1218	871.562  
    1219	864.937  
    1220	882.594  
    1221	869.062  
    1222	856.844  
    1223	846.094  
    1224	844.125  
    1225	841.969  
    1226	845.094  
    1227	844.594  
    1228	840.406  
    1229	833.687  
    1230	825.687  
    1231	819.469  
    1232	813.375  
    1233	808.156  
    1234	806.750  
    1235	804.437  
    1236	803.312  
    1237	801.906  
    1238	808.031  
    1239	803.625  
    1240	821.719  
    1241	815.719  
    1242	812.219  
    1243	809.344  
    1244	814.750  
    1245	819.000  
    1246	828.094  
    1247	835.781  
    1248	840.250  
    1249	840.500  
    1250	839.250  
    1251	838.594  
    1252	839.687  
    1253	843.156  
    1254	848.531  
    1255	854.156  
    1256	860.625  
    1257	868.375  
    1258	886.125  
    1259	893.094  
    1260	928.500  
    1261	927.219  
    1262	926.062  
    1263	930.562  
    1264	941.531  
    1265	955.687  
    1266	976.344  
    1267	992.875  
    1268	1006.344 
    1269	1012.250 
    1270	1016.437 
    1271	1020.844 
    1272	1026.375 
    1273	1033.594 
    1274	1043.344 
    1275	1055.437 
    1276	1066.125 
    1277	1073.937 
    1278	1087.344 
    1279	1093.594 
    1280	1140.594 
    1281	1131.844 
    1282	1122.469 
    1283	1121.875 
    1284	1124.250 
    1285	1132.937 
    1286	1151.031 
    1287	1165.281 
    1288	1167.625 
    1289	1160.937 
    1290	1150.937 
    1291	1145.094 
    1292	1143.062 
    1293	1138.219 
    1294	1133.844 
    1295	1135.375 
    1296	1133.750 
    1297	1131.125 
    1298	1132.969 
    1299	1132.875 
    1300	1172.375 
    1301	1150.281 
    1302	1133.437 
    1303	1120.906 
    1304	1118.875 
    1305	1119.875 
    1306	1126.969 
    1307	1127.969 
    1308	1118.156 
    1309	1104.031 
    1310	1086.187 
    1311	1068.312 
    1312	1055.437 
    1313	1044.656 
    1314	1037.719 
    1315	1032.344 
    1316	1025.531 
    1317	1014.062 
    1318	1012.437 
    1319	1003.750 
    1320	1027.594 
    1321	1012.812 
    1322	991.219  
    1323	976.187  
    1324	970.000  
    1325	966.531  
    1326	967.500  
    1327	966.656  
    1328	961.312  
    1329	950.500  
