#  JIO#
#  Name of dataset:	
#  Generating program:	Fresn-Main-AD2-v1.vi
#  Saved on file:	16-6-2025	10:00
#  Total number of sections:	1
#  ***SECTION	Dataset
#  *FREE
#  Model: CCD-S3600-D(-UV)
#  Hardware Revision: A1.00
#  Firmware Revision: A1.10
#  Serial Number:   015035288C33EBB5
#  type apertuur:
#  *PARA
#  n			aantal spleten 
#  a		mm	afstand tussen spleten 
#  b		mm	breedte spleten
#  l		m	Golflengte 
#  d	0	m	afstand puntbron tot apertuur
#  lB		m	afstand bronlens tot apertuur
#  fB		m	brandpuntsafstand bronlens
#  s	0	m	afstand apertuur tot scherm 
#  lS	 	m	afstand  apertuur tot schermlens 
#  fS		m	brandpuntsafstand schermlens 
#  p	8	um	Sensor Pixel Pitch
#  U	2.30	V	Voltage_Laserdiode
#  T	10	us	Integration Time
#  n	10		Scans per Acquisition
#  HwC	Off		Hardware Dark Correction
#  *DATA	3648	rows	2	columns
#  Index   	Averages
    1056	443.600  
    1057	444.100  
    1058	451.100  
    1059	443.300  
    1060	443.000  
    1061	441.700  
    1062	441.100  
    1063	436.100  
    1064	440.100  
    1065	441.500  
    1066	444.600  
    1067	444.700  
    1068	451.100  
    1069	443.900  
    1070	443.000  
    1071	442.800  
    1072	442.500  
    1073	437.700  
    1074	440.900  
    1075	442.500  
    1076	445.600  
    1077	446.100  
    1078	453.200  
    1079	445.700  
    1080	445.200  
    1081	444.900  
    1082	444.000  
    1083	439.800  
    1084	442.100  
    1085	444.300  
    1086	447.600  
    1087	447.600  
    1088	455.800  
    1089	448.100  
    1090	448.600  
    1091	448.800  
    1092	448.700  
    1093	443.800  
    1094	446.100  
    1095	448.500  
    1096	452.000  
    1097	452.200  
    1098	460.400  
    1099	452.500  
    1100	453.000  
    1101	453.300  
    1102	452.800  
    1103	448.600  
    1104	451.100  
    1105	452.400  
    1106	455.300  
    1107	456.100  
    1108	463.600  
    1109	456.000  
    1110	457.800  
    1111	459.100  
    1112	457.300  
    1113	452.900  
    1114	454.900  
    1115	457.000  
    1116	460.100  
    1117	460.700  
    1118	468.300  
    1119	460.200  
    1120	461.700  
    1121	461.900  
    1122	461.000  
    1123	456.100  
    1124	456.600  
    1125	458.100  
    1126	460.600  
    1127	461.400  
    1128	468.900  
    1129	461.200  
    1130	462.300  
    1131	460.800  
    1132	459.300  
    1133	453.400  
    1134	455.400  
    1135	456.500  
    1136	458.700  
    1137	458.100  
    1138	464.800  
    1139	455.900  
    1140	455.700  
    1141	455.100  
    1142	453.300  
    1143	448.100  
    1144	449.900  
    1145	450.800  
    1146	452.100  
    1147	451.900  
    1148	458.800  
    1149	449.700  
    1150	449.100  
    1151	448.100  
    1152	446.800  
    1153	442.300  
    1154	442.500  
    1155	444.300  
    1156	446.700  
    1157	447.000  
    1158	454.000  
    1159	445.900  
    1160	445.600  
    1161	444.700  
    1162	443.400  
    1163	438.500  
    1164	440.200  
    1165	441.900  
    1166	445.000  
    1167	445.000  
    1168	452.300  
    1169	444.700  
    1170	444.400  
